user_date,phonecharge_duration(sec),phonecharge_user
u50_2013-05-05,0.0,u50
u50_2013-05-06,0.0,u50
u50_2013-05-07,0.0,u50
u50_2013-05-08,0.0,u50
u50_2013-05-09,42694.0,u50
u50_2013-05-10,0.0,u50
u50_2013-05-11,21464.0,u50
u50_2013-05-12,0.0,u50
u50_2013-05-13,18784.0,u50
u50_2013-05-14,0.0,u50
u50_2013-05-15,0.0,u50
u50_2013-05-16,0.0,u50
u50_2013-05-17,0.0,u50
u50_2013-05-18,0.0,u50
u50_2013-05-19,0.0,u50
u50_2013-05-20,0.0,u50
u50_2013-05-21,0.0,u50
u50_2013-05-22,0.0,u50
u50_2013-05-23,0.0,u50
u50_2013-05-24,0.0,u50
u50_2013-05-25,0.0,u50
u50_2013-05-26,0.0,u50
u50_2013-05-27,0.0,u50
u50_2013-05-28,4403.0,u50
u51_2013-03-27,40928.0,u51
u51_2013-03-28,28406.0,u51
u51_2013-03-29,0.0,u51
u51_2013-03-30,34303.0,u51
u51_2013-03-31,4965.0,u51
u51_2013-04-01,39718.0,u51
u51_2013-04-02,0.0,u51
u51_2013-04-03,30997.0,u51
u51_2013-04-04,33136.0,u51
u51_2013-04-05,0.0,u51
u51_2013-04-06,33697.0,u51
u51_2013-04-07,35511.0,u51
u51_2013-04-08,0.0,u51
u51_2013-04-09,0.0,u51
u51_2013-04-10,35976.0,u51
u51_2013-04-11,35389.0,u51
u51_2013-04-12,35886.0,u51
u51_2013-04-13,31405.0,u51
u51_2013-04-14,33577.0,u51
u51_2013-04-15,32657.0,u51
u51_2013-04-16,31986.0,u51
u51_2013-04-17,27977.0,u51
u51_2013-04-18,31262.0,u51
u51_2013-04-19,0.0,u51
u51_2013-04-20,0.0,u51
u51_2013-04-21,40749.0,u51
u51_2013-04-22,33987.0,u51
u51_2013-04-23,0.0,u51
u51_2013-04-24,0.0,u51
u51_2013-04-25,35065.0,u51
u51_2013-04-26,0.0,u51
u51_2013-04-27,0.0,u51
u51_2013-04-28,6875.0,u51
u51_2013-04-29,33902.0,u51
u51_2013-04-30,0.0,u51
u51_2013-05-01,0.0,u51
u51_2013-05-02,30462.0,u51
u51_2013-05-03,8138.0,u51
u51_2013-05-04,27769.0,u51
u51_2013-05-05,20276.0,u51
u51_2013-05-06,0.0,u51
u51_2013-05-07,40203.0,u51
u51_2013-05-08,35764.0,u51
u51_2013-05-09,0.0,u51
u51_2013-05-10,20562.0,u51
u51_2013-05-11,24790.0,u51
u51_2013-05-12,4554.0,u51
u51_2013-05-13,35516.0,u51
u51_2013-05-14,33404.0,u51
u51_2013-05-15,0.0,u51
u51_2013-05-16,25112.0,u51
u51_2013-05-17,0.0,u51
u51_2013-05-18,35509.0,u51
u51_2013-05-19,0.0,u51
u51_2013-05-20,0.0,u51
u51_2013-05-21,24037.0,u51
u51_2013-05-22,0.0,u51
u51_2013-05-23,34475.0,u51
u51_2013-05-24,35731.0,u51
u51_2013-05-25,0.0,u51
u51_2013-05-26,20739.0,u51
u51_2013-05-27,27786.0,u51
u51_2013-05-28,26230.0,u51
u51_2013-05-29,45675.0,u51
u51_2013-05-30,32126.0,u51
u52_2013-03-29,39429.0,u52
u52_2013-03-30,0.0,u52
u52_2013-03-31,0.0,u52
u52_2013-04-01,0.0,u52
u52_2013-04-02,23104.0,u52
u52_2013-04-03,6537.0,u52
u52_2013-04-04,31091.0,u52
u52_2013-04-05,22204.0,u52
u52_2013-04-06,10469.0,u52
u52_2013-04-07,21565.0,u52
u52_2013-04-08,27892.0,u52
u52_2013-04-09,33820.0,u52
u52_2013-04-10,4347.0,u52
u52_2013-04-11,26311.0,u52
u52_2013-04-12,15948.0,u52
u52_2013-04-13,35311.0,u52
u52_2013-04-14,8996.0,u52
u52_2013-04-15,33050.0,u52
u52_2013-04-16,0.0,u52
u52_2013-04-17,0.0,u52
u52_2013-04-18,32373.0,u52
u52_2013-04-19,3701.0,u52
u52_2013-04-20,18079.0,u52
u52_2013-04-21,0.0,u52
u52_2013-04-22,7935.0,u52
u52_2013-04-23,32091.0,u52
u52_2013-04-24,0.0,u52
u52_2013-04-25,6486.0,u52
u52_2013-04-26,25004.0,u52
u52_2013-04-27,0.0,u52
u52_2013-04-28,8999.0,u52
u52_2013-04-29,0.0,u52
u52_2013-04-30,3696.0,u52
u52_2013-05-01,4028.0,u52
u52_2013-05-02,9088.0,u52
u52_2013-05-03,9400.0,u52
u52_2013-05-04,3631.0,u52
u52_2013-05-05,8550.0,u52
u52_2013-05-06,11141.0,u52
u52_2013-05-07,0.0,u52
u52_2013-05-08,5197.0,u52
u52_2013-05-09,20020.0,u52
u52_2013-05-10,13482.0,u52
u52_2013-05-11,0.0,u52
u52_2013-05-12,9594.0,u52
u52_2013-05-13,14526.0,u52
u52_2013-05-14,4043.0,u52
u52_2013-05-15,20451.0,u52
u52_2013-05-16,25953.0,u52
u52_2013-05-17,0.0,u52
u52_2013-05-18,28752.0,u52
u52_2013-05-19,3644.0,u52
u52_2013-05-20,29837.0,u52
u52_2013-05-21,22829.0,u52
u52_2013-05-22,24976.0,u52
u52_2013-05-23,12123.0,u52
u52_2013-05-24,50694.0,u52
u52_2013-05-25,42189.0,u52
u52_2013-05-26,6323.0,u52
u52_2013-05-27,5407.0,u52
u52_2013-05-28,0.0,u52
u52_2013-05-29,0.0,u52
u52_2013-05-30,34513.0,u52
u52_2013-05-31,7653.0,u52
u53_2013-03-27,16891.0,u53
u53_2013-03-28,17312.0,u53
u53_2013-03-29,3906.0,u53
u53_2013-03-30,30118.0,u53
u53_2013-03-31,23036.0,u53
u53_2013-04-01,59962.0,u53
u53_2013-04-02,3633.0,u53
u53_2013-04-03,13104.0,u53
u53_2013-04-04,19579.0,u53
u53_2013-04-05,11563.0,u53
u53_2013-04-06,7164.0,u53
u53_2013-04-07,3616.0,u53
u53_2013-04-08,28192.0,u53
u53_2013-04-09,0.0,u53
u53_2013-04-10,0.0,u53
u53_2013-04-11,30463.0,u53
u53_2013-04-12,0.0,u53
u53_2013-04-13,0.0,u53
u53_2013-04-14,20648.0,u53
u53_2013-04-15,0.0,u53
u53_2013-04-16,0.0,u53
u53_2013-04-17,0.0,u53
u53_2013-04-18,27103.0,u53
u53_2013-04-19,7273.0,u53
u53_2013-04-20,0.0,u53
u53_2013-04-21,22890.0,u53
u53_2013-04-22,15778.0,u53
u53_2013-04-23,0.0,u53
u53_2013-04-24,7931.0,u53
u53_2013-04-25,7177.0,u53
u53_2013-04-26,30004.0,u53
u53_2013-04-27,0.0,u53
u53_2013-04-28,26443.0,u53
u53_2013-04-29,38451.0,u53
u53_2013-04-30,0.0,u53
u53_2013-05-01,6788.0,u53
u53_2013-05-02,0.0,u53
u53_2013-05-03,16800.0,u53
u53_2013-05-04,0.0,u53
u53_2013-05-05,38637.0,u53
u53_2013-05-06,0.0,u53
u53_2013-05-07,22400.0,u53
u53_2013-05-08,9905.0,u53
u53_2013-05-09,0.0,u53
u53_2013-05-10,33613.0,u53
u53_2013-05-11,14243.0,u53
u53_2013-05-12,18442.0,u53
u53_2013-05-13,29845.0,u53
u53_2013-05-14,27087.0,u53
u53_2013-05-15,0.0,u53
u53_2013-05-16,0.0,u53
u53_2013-05-17,0.0,u53
u53_2013-05-18,12856.0,u53
u53_2013-05-19,0.0,u53
u53_2013-05-20,0.0,u53
u53_2013-05-21,5949.0,u53
u53_2013-05-22,0.0,u53
u53_2013-05-23,0.0,u53
u53_2013-05-24,0.0,u53
u53_2013-05-25,0.0,u53
u53_2013-05-26,0.0,u53
u53_2013-05-27,0.0,u53
u53_2013-05-28,0.0,u53
u53_2013-05-29,4312.0,u53
u54_2013-03-27,17071.0,u54
u54_2013-03-28,24095.0,u54
u54_2013-03-29,19068.0,u54
u54_2013-03-30,18944.0,u54
u54_2013-03-31,0.0,u54
u54_2013-04-01,8961.0,u54
u54_2013-04-02,27388.0,u54
u54_2013-04-03,32163.0,u54
u54_2013-04-04,15244.0,u54
u54_2013-04-05,0.0,u54
u54_2013-04-06,5620.0,u54
u54_2013-04-07,14476.0,u54
u54_2013-04-08,20331.0,u54
u54_2013-04-09,14732.0,u54
u54_2013-04-10,7873.0,u54
u54_2013-04-11,6848.0,u54
u54_2013-04-12,17254.0,u54
u54_2013-04-13,18473.0,u54
u54_2013-04-14,4068.0,u54
u54_2013-04-15,3900.0,u54
u54_2013-04-16,18733.0,u54
u54_2013-04-17,19247.0,u54
u54_2013-04-18,30022.0,u54
u54_2013-04-19,9663.0,u54
u54_2013-04-20,10454.0,u54
u54_2013-04-21,30980.0,u54
u54_2013-04-22,44348.0,u54
u54_2013-04-23,7468.0,u54
u54_2013-04-24,6338.0,u54
u54_2013-04-25,14686.0,u54
u54_2013-04-26,24367.0,u54
u54_2013-04-27,0.0,u54
u54_2013-04-28,10148.0,u54
u54_2013-04-29,18339.0,u54
u54_2013-04-30,32264.0,u54
u54_2013-05-01,44353.0,u54
u54_2013-05-02,10380.0,u54
u54_2013-05-03,0.0,u54
u54_2013-05-04,10873.0,u54
u54_2013-05-05,4876.0,u54
u54_2013-05-06,28203.0,u54
u54_2013-05-07,9254.0,u54
u54_2013-05-08,24575.0,u54
u54_2013-05-09,0.0,u54
u54_2013-05-10,0.0,u54
u54_2013-05-11,0.0,u54
u54_2013-05-12,0.0,u54
u54_2013-05-13,0.0,u54
u54_2013-05-14,0.0,u54
u54_2013-05-15,0.0,u54
u54_2013-05-16,0.0,u54
u54_2013-05-17,0.0,u54
u54_2013-05-18,0.0,u54
u54_2013-05-19,0.0,u54
u54_2013-05-20,0.0,u54
u54_2013-05-21,0.0,u54
u54_2013-05-22,0.0,u54
u54_2013-05-23,0.0,u54
u54_2013-05-24,0.0,u54
u54_2013-05-25,0.0,u54
u54_2013-05-26,0.0,u54
u54_2013-05-27,0.0,u54
u54_2013-05-28,13534.0,u54
u54_2013-05-29,13298.0,u54
u56_2013-03-27,12842.0,u56
u56_2013-03-28,9339.0,u56
u56_2013-03-29,0.0,u56
u56_2013-03-30,42081.0,u56
u56_2013-03-31,34676.0,u56
u56_2013-04-01,37653.0,u56
u56_2013-04-02,0.0,u56
u56_2013-04-03,17359.0,u56
u56_2013-04-04,27571.0,u56
u56_2013-04-05,0.0,u56
u56_2013-04-06,5041.0,u56
u56_2013-04-07,0.0,u56
u56_2013-04-08,0.0,u56
u56_2013-04-09,0.0,u56
u56_2013-04-10,0.0,u56
u56_2013-04-11,32417.0,u56
u56_2013-04-12,47457.0,u56
u56_2013-04-13,0.0,u56
u56_2013-04-14,29991.0,u56
u56_2013-04-15,0.0,u56
u56_2013-04-16,0.0,u56
u56_2013-04-17,0.0,u56
u56_2013-04-18,28497.0,u56
u56_2013-04-19,0.0,u56
u56_2013-04-20,25361.0,u56
u56_2013-04-21,4276.0,u56
u56_2013-04-22,0.0,u56
u56_2013-04-23,0.0,u56
u56_2013-04-24,5161.0,u56
u56_2013-04-25,0.0,u56
u56_2013-04-26,0.0,u56
u56_2013-04-27,0.0,u56
u56_2013-04-28,0.0,u56
u56_2013-04-29,27526.0,u56
u56_2013-04-30,0.0,u56
u56_2013-05-01,50002.0,u56
u56_2013-05-02,8856.0,u56
u56_2013-05-03,0.0,u56
u56_2013-05-04,0.0,u56
u56_2013-05-05,0.0,u56
u56_2013-05-06,0.0,u56
u56_2013-05-07,0.0,u56
u56_2013-05-08,0.0,u56
u56_2013-05-09,0.0,u56
u56_2013-05-10,0.0,u56
u56_2013-05-11,0.0,u56
u56_2013-05-12,0.0,u56
u56_2013-05-13,32401.0,u56
u56_2013-05-14,0.0,u56
u56_2013-05-15,0.0,u56
u56_2013-05-16,35259.0,u56
u56_2013-05-17,0.0,u56
u56_2013-05-18,4482.0,u56
u56_2013-05-19,0.0,u56
u56_2013-05-20,0.0,u56
u56_2013-05-21,28402.0,u56
u56_2013-05-22,0.0,u56
u56_2013-05-23,30925.0,u56
u56_2013-05-24,0.0,u56
u56_2013-05-25,0.0,u56
u56_2013-05-26,11422.0,u56
u56_2013-05-27,0.0,u56
u56_2013-05-28,38278.0,u56
u56_2013-05-29,23210.0,u56
u57_2013-03-26,35928.0,u57
u57_2013-03-27,37790.0,u57
u57_2013-03-28,3933.0,u57
u57_2013-03-29,25052.0,u57
u57_2013-03-30,36078.0,u57
u57_2013-03-31,31339.0,u57
u57_2013-04-01,0.0,u57
u57_2013-04-02,36977.0,u57
u57_2013-04-03,0.0,u57
u57_2013-04-04,38341.0,u57
u57_2013-04-05,52415.0,u57
u57_2013-04-06,0.0,u57
u57_2013-04-07,16424.0,u57
u57_2013-04-08,40361.0,u57
u57_2013-04-09,39252.0,u57
u57_2013-04-10,12870.0,u57
u57_2013-04-11,0.0,u57
u57_2013-04-12,78050.0,u57
u57_2013-04-13,0.0,u57
u57_2013-04-14,29251.0,u57
u57_2013-04-15,42412.0,u57
u57_2013-04-16,18421.0,u57
u57_2013-04-17,33906.0,u57
u57_2013-04-18,36358.0,u57
u57_2013-04-19,27384.0,u57
u57_2013-04-20,11004.0,u57
u57_2013-04-21,31867.0,u57
u57_2013-04-22,44496.0,u57
u57_2013-04-23,35926.0,u57
u57_2013-04-24,4718.0,u57
u57_2013-04-25,37462.0,u57
u57_2013-04-26,24129.0,u57
u57_2013-04-27,7522.0,u57
u57_2013-04-28,23172.0,u57
u57_2013-04-29,23557.0,u57
u57_2013-04-30,21458.0,u57
u57_2013-05-01,6093.0,u57
u57_2013-05-02,8580.0,u57
u57_2013-05-03,17108.0,u57
u57_2013-05-04,24908.0,u57
u57_2013-05-05,0.0,u57
u57_2013-05-06,48963.0,u57
u57_2013-05-07,27843.0,u57
u57_2013-05-08,28404.0,u57
u57_2013-05-09,8940.0,u57
u57_2013-05-10,17010.0,u57
u57_2013-05-11,42973.0,u57
u57_2013-05-12,39714.0,u57
u57_2013-05-13,42729.0,u57
u57_2013-05-14,31270.0,u57
u57_2013-05-15,32033.0,u57
u57_2013-05-16,0.0,u57
u57_2013-05-17,31570.0,u57
u57_2013-05-18,30155.0,u57
u57_2013-05-19,29480.0,u57
u57_2013-05-20,36522.0,u57
u57_2013-05-21,4901.0,u57
u57_2013-05-22,28512.0,u57
u57_2013-05-23,24269.0,u57
u57_2013-05-24,26345.0,u57
u57_2013-05-25,27779.0,u57
u57_2013-05-26,41725.0,u57
u57_2013-05-27,15452.0,u57
u57_2013-05-28,23800.0,u57
u57_2013-05-29,31197.0,u57
u57_2013-05-30,18171.0,u57
u58_2013-03-26,35834.0,u58
u58_2013-03-27,0.0,u58
u58_2013-03-28,23938.0,u58
u58_2013-03-29,0.0,u58
u58_2013-03-30,32738.0,u58
u58_2013-03-31,26177.0,u58
u58_2013-04-01,0.0,u58
u58_2013-04-02,65013.0,u58
u58_2013-04-03,12124.0,u58
u58_2013-04-04,0.0,u58
u58_2013-04-05,0.0,u58
u58_2013-04-06,47226.0,u58
u58_2013-04-07,10636.0,u58
u58_2013-04-08,52141.0,u58
u58_2013-04-09,75178.0,u58
u58_2013-04-10,6403.0,u58
u58_2013-04-11,0.0,u58
u58_2013-04-12,0.0,u58
u58_2013-04-13,0.0,u58
u58_2013-04-14,20275.0,u58
u58_2013-04-15,0.0,u58
u58_2013-04-16,9047.0,u58
u58_2013-04-17,16432.0,u58
u58_2013-04-18,20797.0,u58
u58_2013-04-19,6916.0,u58
u58_2013-04-20,57228.0,u58
u58_2013-04-21,6025.0,u58
u58_2013-04-22,0.0,u58
u58_2013-04-23,0.0,u58
u58_2013-04-24,0.0,u58
u58_2013-04-25,36822.0,u58
u58_2013-04-26,0.0,u58
u58_2013-04-27,74840.0,u58
u58_2013-04-28,0.0,u58
u58_2013-04-29,11116.0,u58
u58_2013-04-30,33725.0,u58
u58_2013-05-01,10697.0,u58
u58_2013-05-02,29687.0,u58
u58_2013-05-03,0.0,u58
u58_2013-05-04,13099.0,u58
u58_2013-05-05,26490.0,u58
u58_2013-05-06,12777.0,u58
u58_2013-05-07,32984.0,u58
u58_2013-05-08,8264.0,u58
u58_2013-05-09,31095.0,u58
u58_2013-05-10,0.0,u58
u58_2013-05-11,0.0,u58
u58_2013-05-12,34937.0,u58
u58_2013-05-13,31871.0,u58
u58_2013-05-14,0.0,u58
u58_2013-05-15,23456.0,u58
u58_2013-05-16,6809.0,u58
u58_2013-05-17,29908.0,u58
u58_2013-05-18,28613.0,u58
u58_2013-05-19,35072.0,u58
u58_2013-05-20,33265.0,u58
u58_2013-05-21,0.0,u58
u58_2013-05-22,0.0,u58
u58_2013-05-23,27029.0,u58
u58_2013-05-24,40647.0,u58
u58_2013-05-25,0.0,u58
u58_2013-05-26,25208.0,u58
u58_2013-05-27,32682.0,u58
u58_2013-05-28,22678.0,u58
u59_2013-03-27,24498.0,u59
u59_2013-03-28,7626.0,u59
u59_2013-03-29,36816.0,u59
u59_2013-03-30,31174.0,u59
u59_2013-03-31,27920.0,u59
u59_2013-04-01,20063.0,u59
u59_2013-04-02,15102.0,u59
u59_2013-04-03,18278.0,u59
u59_2013-04-04,40650.0,u59
u59_2013-04-05,29463.0,u59
u59_2013-04-06,3618.0,u59
u59_2013-04-07,45559.0,u59
u59_2013-04-08,56156.0,u59
u59_2013-04-09,4388.0,u59
u59_2013-04-10,30987.0,u59
u59_2013-04-11,21188.0,u59
u59_2013-04-12,26864.0,u59
u59_2013-04-13,26235.0,u59
u59_2013-04-14,29657.0,u59
u59_2013-04-15,18041.0,u59
u59_2013-04-16,25904.0,u59
u59_2013-04-17,26636.0,u59
u59_2013-04-18,43640.0,u59
u59_2013-04-19,3780.0,u59
u59_2013-04-20,31711.0,u59
u59_2013-04-21,49392.0,u59
u59_2013-04-22,34699.0,u59
u59_2013-04-23,30129.0,u59
u59_2013-04-24,8442.0,u59
u59_2013-04-25,37017.0,u59
u59_2013-04-26,31720.0,u59
u59_2013-04-27,37443.0,u59
u59_2013-04-28,25869.0,u59
u59_2013-04-29,34676.0,u59
u59_2013-04-30,33089.0,u59
u59_2013-05-01,16005.0,u59
u59_2013-05-02,61969.0,u59
u59_2013-05-03,0.0,u59
u59_2013-05-04,34714.0,u59
u59_2013-05-05,19640.0,u59
u59_2013-05-06,18205.0,u59
u59_2013-05-07,26125.0,u59
u59_2013-05-08,50052.0,u59
u59_2013-05-09,10288.0,u59
u59_2013-05-10,20023.0,u59
u59_2013-05-11,0.0,u59
u59_2013-05-12,22307.0,u59
u59_2013-05-13,45237.0,u59
u59_2013-05-14,7875.0,u59
u59_2013-05-15,12460.0,u59
u59_2013-05-16,45960.0,u59
u59_2013-05-17,17662.0,u59
u59_2013-05-18,12243.0,u59
u59_2013-05-19,31985.0,u59
u59_2013-05-20,18369.0,u59
u59_2013-05-21,19266.0,u59
u59_2013-05-22,26314.0,u59
u59_2013-05-23,32046.0,u59
u59_2013-05-24,29739.0,u59
u59_2013-05-25,11483.0,u59
u59_2013-05-26,37153.0,u59
u59_2013-05-27,47521.0,u59
u59_2013-05-28,38207.0,u59
u59_2013-05-29,12182.0,u59
u59_2013-05-30,27881.0,u59
u59_2013-05-31,42994.0,u59
