user_date,conversation_duration(sec),conversation_user
u47_2013-05-23,16183.0,u47
u47_2013-05-24,15898.0,u47
u47_2013-05-25,9611.0,u47
u47_2013-05-26,26504.0,u47
u47_2013-05-27,10363.0,u47
u47_2013-05-28,28560.0,u47
u47_2013-05-29,1717.0,u47
u49_2013-03-28,11295.0,u49
u49_2013-03-29,19178.0,u49
u49_2013-03-30,21668.0,u49
u49_2013-03-31,5965.0,u49
u49_2013-04-01,10263.0,u49
u49_2013-04-02,15220.0,u49
u49_2013-04-03,9203.0,u49
u49_2013-04-04,905.0,u49
u49_2013-04-05,5429.0,u49
u49_2013-04-06,8657.0,u49
u49_2013-04-07,15110.0,u49
u49_2013-04-08,7169.0,u49
u49_2013-04-09,8665.0,u49
u49_2013-04-10,16779.0,u49
u49_2013-04-11,6189.0,u49
u49_2013-04-12,0.0,u49
u49_2013-04-13,1755.0,u49
u49_2013-04-14,12982.0,u49
u49_2013-04-15,7771.0,u49
u49_2013-04-16,8664.0,u49
u49_2013-04-17,12783.0,u49
u49_2013-04-18,5012.0,u49
u49_2013-04-19,11154.0,u49
u49_2013-04-20,13592.0,u49
u49_2013-04-21,6215.0,u49
u49_2013-04-22,10944.0,u49
u49_2013-04-23,9087.0,u49
u49_2013-04-24,13753.0,u49
u49_2013-04-25,13772.0,u49
u49_2013-04-26,1809.0,u49
u49_2013-04-27,0.0,u49
u49_2013-04-28,0.0,u49
u49_2013-04-29,844.0,u49
u49_2013-04-30,0.0,u49
u49_2013-05-01,0.0,u49
u49_2013-05-02,0.0,u49
u49_2013-05-03,0.0,u49
u49_2013-05-04,0.0,u49
u49_2013-05-05,0.0,u49
u49_2013-05-06,0.0,u49
u49_2013-05-07,0.0,u49
u49_2013-05-08,0.0,u49
u49_2013-05-09,0.0,u49
u49_2013-05-10,0.0,u49
u49_2013-05-11,6636.0,u49
u49_2013-05-12,15554.0,u49
u49_2013-05-13,18863.0,u49
u49_2013-05-14,28590.0,u49
u49_2013-05-15,36508.0,u49
u49_2013-05-16,21665.0,u49
u49_2013-05-17,7018.0,u49
u49_2013-05-18,32148.0,u49
u49_2013-05-19,34712.0,u49
u49_2013-05-20,21930.0,u49
u49_2013-05-21,45282.0,u49
u49_2013-05-22,20821.0,u49
u49_2013-05-23,18693.0,u49
u49_2013-05-24,35225.0,u49
u49_2013-05-25,66550.0,u49
u49_2013-05-26,26617.0,u49
u49_2013-05-27,43325.0,u49
u49_2013-05-28,27306.0,u49
u49_2013-05-29,22322.0,u49
u49_2013-05-30,38501.0,u49
u49_2013-05-31,13461.0,u49
u50_2013-03-28,14500.0,u50
u50_2013-03-29,11569.0,u50
u50_2013-03-30,11928.0,u50
u50_2013-03-31,26368.0,u50
u50_2013-04-01,8062.0,u50
u50_2013-04-02,10979.0,u50
u50_2013-04-03,6766.0,u50
u50_2013-04-04,15853.0,u50
u50_2013-04-05,10150.0,u50
u50_2013-04-06,4081.0,u50
u50_2013-04-07,7732.0,u50
u50_2013-04-08,11275.0,u50
u50_2013-04-09,9972.0,u50
u50_2013-04-10,16403.0,u50
u50_2013-04-11,13342.0,u50
u50_2013-04-12,8246.0,u50
u50_2013-04-13,2461.0,u50
u50_2013-04-14,12725.0,u50
u50_2013-04-15,7408.0,u50
u50_2013-04-16,14056.0,u50
u50_2013-04-17,12492.0,u50
u50_2013-04-18,11625.0,u50
u50_2013-04-19,2862.0,u50
u50_2013-04-20,7061.0,u50
u50_2013-04-21,0.0,u50
u50_2013-04-22,6756.0,u50
u50_2013-04-23,12394.0,u50
u50_2013-04-24,2723.0,u50
u50_2013-04-25,0.0,u50
u50_2013-04-26,161.0,u50
u50_2013-04-27,9584.0,u50
u50_2013-04-28,615.0,u50
u50_2013-04-29,5747.0,u50
u50_2013-04-30,0.0,u50
u50_2013-05-01,0.0,u50
u50_2013-05-02,0.0,u50
u50_2013-05-03,0.0,u50
u50_2013-05-04,0.0,u50
u50_2013-05-05,0.0,u50
u50_2013-05-06,0.0,u50
u50_2013-05-07,0.0,u50
u50_2013-05-08,0.0,u50
u50_2013-05-09,11206.0,u50
u50_2013-05-10,9489.0,u50
u50_2013-05-11,7839.0,u50
u50_2013-05-12,10729.0,u50
u50_2013-05-13,5115.0,u50
u50_2013-05-14,16392.0,u50
u50_2013-05-15,3950.0,u50
u50_2013-05-16,0.0,u50
u50_2013-05-17,0.0,u50
u50_2013-05-18,0.0,u50
u50_2013-05-19,0.0,u50
u50_2013-05-20,0.0,u50
u50_2013-05-21,0.0,u50
u50_2013-05-22,0.0,u50
u50_2013-05-23,0.0,u50
u50_2013-05-24,0.0,u50
u50_2013-05-25,0.0,u50
u50_2013-05-26,0.0,u50
u50_2013-05-27,0.0,u50
u50_2013-05-28,4547.0,u50
u50_2013-05-29,0.0,u50
u50_2013-05-30,2339.0,u50
u50_2013-05-31,14758.0,u50
u51_2013-03-27,5634.0,u51
u51_2013-03-28,21305.0,u51
u51_2013-03-29,28050.0,u51
u51_2013-03-30,19956.0,u51
u51_2013-03-31,27593.0,u51
u51_2013-04-01,10461.0,u51
u51_2013-04-02,17891.0,u51
u51_2013-04-03,888.0,u51
u51_2013-04-04,16360.0,u51
u51_2013-04-05,14144.0,u51
u51_2013-04-06,20677.0,u51
u51_2013-04-07,9085.0,u51
u51_2013-04-08,10657.0,u51
u51_2013-04-09,9551.0,u51
u51_2013-04-10,15683.0,u51
u51_2013-04-11,14712.0,u51
u51_2013-04-12,8271.0,u51
u51_2013-04-13,10919.0,u51
u51_2013-04-14,8531.0,u51
u51_2013-04-15,13796.0,u51
u51_2013-04-16,9768.0,u51
u51_2013-04-17,13945.0,u51
u51_2013-04-18,14262.0,u51
u51_2013-04-19,5443.0,u51
u51_2013-04-20,5646.0,u51
u51_2013-04-21,12105.0,u51
u51_2013-04-22,17072.0,u51
u51_2013-04-23,10537.0,u51
u51_2013-04-24,5221.0,u51
u51_2013-04-25,9656.0,u51
u51_2013-04-26,10797.0,u51
u51_2013-04-27,5273.0,u51
u51_2013-04-28,1108.0,u51
u51_2013-04-29,13431.0,u51
u51_2013-04-30,5353.0,u51
u51_2013-05-01,1331.0,u51
u51_2013-05-02,9178.0,u51
u51_2013-05-03,19834.0,u51
u51_2013-05-04,37540.0,u51
u51_2013-05-05,9154.0,u51
u51_2013-05-06,1300.0,u51
u51_2013-05-07,11178.0,u51
u51_2013-05-08,3697.0,u51
u51_2013-05-09,14865.0,u51
u51_2013-05-10,19270.0,u51
u51_2013-05-11,15450.0,u51
u51_2013-05-12,6910.0,u51
u51_2013-05-13,8795.0,u51
u51_2013-05-14,17870.0,u51
u51_2013-05-15,10963.0,u51
u51_2013-05-16,30692.0,u51
u51_2013-05-17,11253.0,u51
u51_2013-05-18,4004.0,u51
u51_2013-05-19,50.0,u51
u51_2013-05-20,18522.0,u51
u51_2013-05-21,21505.0,u51
u51_2013-05-22,19070.0,u51
u51_2013-05-23,16080.0,u51
u51_2013-05-24,10848.0,u51
u51_2013-05-25,31807.0,u51
u51_2013-05-26,15278.0,u51
u51_2013-05-27,13518.0,u51
u51_2013-05-28,23959.0,u51
u51_2013-05-29,14903.0,u51
u51_2013-05-30,19176.0,u51
u51_2013-05-31,14950.0,u51
u52_2013-03-27,16851.0,u52
u52_2013-03-28,14041.0,u52
u52_2013-03-29,17565.0,u52
u52_2013-03-30,5126.0,u52
u52_2013-03-31,12200.0,u52
u52_2013-04-01,9010.0,u52
u52_2013-04-02,4458.0,u52
u52_2013-04-03,13164.0,u52
u52_2013-04-04,9879.0,u52
u52_2013-04-05,1496.0,u52
u52_2013-04-06,8726.0,u52
u52_2013-04-07,900.0,u52
u52_2013-04-08,10384.0,u52
u52_2013-04-09,7207.0,u52
u52_2013-04-10,18148.0,u52
u52_2013-04-11,10061.0,u52
u52_2013-04-12,8723.0,u52
u52_2013-04-13,13164.0,u52
u52_2013-04-14,585.0,u52
u52_2013-04-15,3792.0,u52
u52_2013-04-16,1739.0,u52
u52_2013-04-17,8293.0,u52
u52_2013-04-18,3842.0,u52
u52_2013-04-19,8554.0,u52
u52_2013-04-20,1335.0,u52
u52_2013-04-21,6503.0,u52
u52_2013-04-22,6245.0,u52
u52_2013-04-23,4502.0,u52
u52_2013-04-24,6914.0,u52
u52_2013-04-25,5352.0,u52
u52_2013-04-26,4973.0,u52
u52_2013-04-27,7807.0,u52
u52_2013-04-28,2543.0,u52
u52_2013-04-29,1688.0,u52
u52_2013-04-30,5264.0,u52
u52_2013-05-01,2374.0,u52
u52_2013-05-02,2366.0,u52
u52_2013-05-03,4770.0,u52
u52_2013-05-04,7106.0,u52
u52_2013-05-05,1951.0,u52
u52_2013-05-06,767.0,u52
u52_2013-05-07,617.0,u52
u52_2013-05-08,2355.0,u52
u52_2013-05-09,383.0,u52
u52_2013-05-10,3377.0,u52
u52_2013-05-11,819.0,u52
u52_2013-05-12,0.0,u52
u52_2013-05-13,2912.0,u52
u52_2013-05-14,10257.0,u52
u52_2013-05-15,1579.0,u52
u52_2013-05-16,11645.0,u52
u52_2013-05-17,2083.0,u52
u52_2013-05-18,4379.0,u52
u52_2013-05-19,2871.0,u52
u52_2013-05-20,3579.0,u52
u52_2013-05-21,2799.0,u52
u52_2013-05-22,7613.0,u52
u52_2013-05-23,9714.0,u52
u52_2013-05-24,2436.0,u52
u52_2013-05-25,4117.0,u52
u52_2013-05-26,0.0,u52
u52_2013-05-27,1070.0,u52
u52_2013-05-28,2123.0,u52
u52_2013-05-29,707.0,u52
u52_2013-05-30,354.0,u52
u52_2013-05-31,384.0,u52
u53_2013-03-27,25477.0,u53
u53_2013-03-28,29309.0,u53
u53_2013-03-29,19384.0,u53
u53_2013-03-30,30582.0,u53
u53_2013-03-31,38989.0,u53
u53_2013-04-01,10518.0,u53
u53_2013-04-02,16271.0,u53
u53_2013-04-03,37484.0,u53
u53_2013-04-04,31226.0,u53
u53_2013-04-05,23041.0,u53
u53_2013-04-06,17239.0,u53
u53_2013-04-07,37993.0,u53
u53_2013-04-08,24761.0,u53
u53_2013-04-09,14364.0,u53
u53_2013-04-10,10805.0,u53
u53_2013-04-11,17852.0,u53
u53_2013-04-12,10779.0,u53
u53_2013-04-13,9893.0,u53
u53_2013-04-14,14220.0,u53
u53_2013-04-15,8946.0,u53
u53_2013-04-16,0.0,u53
u53_2013-04-17,7342.0,u53
u53_2013-04-18,16568.0,u53
u53_2013-04-19,27266.0,u53
u53_2013-04-20,28448.0,u53
u53_2013-04-21,10375.0,u53
u53_2013-04-22,11690.0,u53
u53_2013-04-23,10124.0,u53
u53_2013-04-24,20357.0,u53
u53_2013-04-25,26407.0,u53
u53_2013-04-26,13406.0,u53
u53_2013-04-27,23947.0,u53
u53_2013-04-28,13201.0,u53
u53_2013-04-29,2459.0,u53
u53_2013-04-30,18777.0,u53
u53_2013-05-01,13889.0,u53
u53_2013-05-02,26726.0,u53
u53_2013-05-03,10182.0,u53
u53_2013-05-04,15011.0,u53
u53_2013-05-05,10910.0,u53
u53_2013-05-06,9619.0,u53
u53_2013-05-07,13525.0,u53
u53_2013-05-08,19867.0,u53
u53_2013-05-09,11867.0,u53
u53_2013-05-10,33533.0,u53
u53_2013-05-11,24215.0,u53
u53_2013-05-12,8786.0,u53
u53_2013-05-13,5896.0,u53
u53_2013-05-14,11349.0,u53
u53_2013-05-15,15886.0,u53
u53_2013-05-16,23442.0,u53
u53_2013-05-17,6799.0,u53
u53_2013-05-18,0.0,u53
u53_2013-05-19,11923.0,u53
u53_2013-05-20,14737.0,u53
u53_2013-05-21,5950.0,u53
u53_2013-05-22,15069.0,u53
u53_2013-05-23,0.0,u53
u53_2013-05-24,161.0,u53
u53_2013-05-25,14623.0,u53
u53_2013-05-26,13569.0,u53
u53_2013-05-27,2471.0,u53
u53_2013-05-28,19717.0,u53
u53_2013-05-29,7556.0,u53
u53_2013-05-30,8446.0,u53
u53_2013-05-31,423.0,u53
u54_2013-03-27,17938.0,u54
u54_2013-03-28,8795.0,u54
u54_2013-03-29,45883.0,u54
u54_2013-03-30,48348.0,u54
u54_2013-03-31,46025.0,u54
u54_2013-04-01,22258.0,u54
u54_2013-04-02,8557.0,u54
u54_2013-04-03,3041.0,u54
u54_2013-04-04,21169.0,u54
u54_2013-04-05,5157.0,u54
u54_2013-04-06,18939.0,u54
u54_2013-04-07,3942.0,u54
u54_2013-04-08,14322.0,u54
u54_2013-04-09,15408.0,u54
u54_2013-04-10,22624.0,u54
u54_2013-04-11,5145.0,u54
u54_2013-04-12,7307.0,u54
u54_2013-04-13,10525.0,u54
u54_2013-04-14,9076.0,u54
u54_2013-04-15,7830.0,u54
u54_2013-04-16,2167.0,u54
u54_2013-04-17,8759.0,u54
u54_2013-04-18,17686.0,u54
u54_2013-04-19,27716.0,u54
u54_2013-04-20,26318.0,u54
u54_2013-04-21,20030.0,u54
u54_2013-04-22,3620.0,u54
u54_2013-04-23,1199.0,u54
u54_2013-04-24,24414.0,u54
u54_2013-04-25,16791.0,u54
u54_2013-04-26,22259.0,u54
u54_2013-04-27,36364.0,u54
u54_2013-04-28,17846.0,u54
u54_2013-04-29,36960.0,u54
u54_2013-04-30,10636.0,u54
u54_2013-05-01,8395.0,u54
u54_2013-05-02,8305.0,u54
u54_2013-05-03,22126.0,u54
u54_2013-05-04,21529.0,u54
u54_2013-05-05,16247.0,u54
u54_2013-05-06,6770.0,u54
u54_2013-05-07,23505.0,u54
u54_2013-05-08,12908.0,u54
u54_2013-05-09,5127.0,u54
u54_2013-05-10,0.0,u54
u54_2013-05-11,0.0,u54
u54_2013-05-12,0.0,u54
u54_2013-05-13,0.0,u54
u54_2013-05-14,0.0,u54
u54_2013-05-15,0.0,u54
u54_2013-05-16,0.0,u54
u54_2013-05-17,0.0,u54
u54_2013-05-18,0.0,u54
u54_2013-05-19,0.0,u54
u54_2013-05-20,0.0,u54
u54_2013-05-21,0.0,u54
u54_2013-05-22,0.0,u54
u54_2013-05-23,0.0,u54
u54_2013-05-24,0.0,u54
u54_2013-05-25,0.0,u54
u54_2013-05-26,0.0,u54
u54_2013-05-27,0.0,u54
u54_2013-05-28,37733.0,u54
u54_2013-05-29,17234.0,u54
u54_2013-05-30,283.0,u54
u56_2013-03-27,6772.0,u56
u56_2013-03-28,5456.0,u56
u56_2013-03-29,3658.0,u56
u56_2013-03-30,16242.0,u56
u56_2013-03-31,13098.0,u56
u56_2013-04-01,1183.0,u56
u56_2013-04-02,11435.0,u56
u56_2013-04-03,8007.0,u56
u56_2013-04-04,6032.0,u56
u56_2013-04-05,12957.0,u56
u56_2013-04-06,26039.0,u56
u56_2013-04-07,19271.0,u56
u56_2013-04-08,11334.0,u56
u56_2013-04-09,18462.0,u56
u56_2013-04-10,20966.0,u56
u56_2013-04-11,1340.0,u56
u56_2013-04-12,11609.0,u56
u56_2013-04-13,25546.0,u56
u56_2013-04-14,16327.0,u56
u56_2013-04-15,10205.0,u56
u56_2013-04-16,12758.0,u56
u56_2013-04-17,19969.0,u56
u56_2013-04-18,18747.0,u56
u56_2013-04-19,10472.0,u56
u56_2013-04-20,11560.0,u56
u56_2013-04-21,19899.0,u56
u56_2013-04-22,11498.0,u56
u56_2013-04-23,15524.0,u56
u56_2013-04-24,9063.0,u56
u56_2013-04-25,10916.0,u56
u56_2013-04-26,11409.0,u56
u56_2013-04-27,17568.0,u56
u56_2013-04-28,12940.0,u56
u56_2013-04-29,18888.0,u56
u56_2013-04-30,7486.0,u56
u56_2013-05-01,10967.0,u56
u56_2013-05-02,16421.0,u56
u56_2013-05-03,7543.0,u56
u56_2013-05-04,0.0,u56
u56_2013-05-05,0.0,u56
u56_2013-05-06,0.0,u56
u56_2013-05-07,0.0,u56
u56_2013-05-08,0.0,u56
u56_2013-05-09,0.0,u56
u56_2013-05-10,0.0,u56
u56_2013-05-11,0.0,u56
u56_2013-05-12,0.0,u56
u56_2013-05-13,10789.0,u56
u56_2013-05-14,20936.0,u56
u56_2013-05-15,12999.0,u56
u56_2013-05-16,8669.0,u56
u56_2013-05-17,5068.0,u56
u56_2013-05-18,6132.0,u56
u56_2013-05-19,20464.0,u56
u56_2013-05-20,6305.0,u56
u56_2013-05-21,7867.0,u56
u56_2013-05-22,12010.0,u56
u56_2013-05-23,10693.0,u56
u56_2013-05-24,7538.0,u56
u56_2013-05-25,7143.0,u56
u56_2013-05-26,4346.0,u56
u56_2013-05-27,38000.0,u56
u56_2013-05-28,2832.0,u56
u56_2013-05-29,17644.0,u56
u56_2013-05-30,22869.0,u56
u56_2013-05-31,19189.0,u56
u57_2013-03-27,36631.0,u57
u57_2013-03-28,28748.0,u57
u57_2013-03-29,19462.0,u57
u57_2013-03-30,20468.0,u57
u57_2013-03-31,26440.0,u57
u57_2013-04-01,22906.0,u57
u57_2013-04-02,13807.0,u57
u57_2013-04-03,24707.0,u57
u57_2013-04-04,9711.0,u57
u57_2013-04-05,16471.0,u57
u57_2013-04-06,4368.0,u57
u57_2013-04-07,2208.0,u57
u57_2013-04-08,21344.0,u57
u57_2013-04-09,27403.0,u57
u57_2013-04-10,32749.0,u57
u57_2013-04-11,20777.0,u57
u57_2013-04-12,30098.0,u57
u57_2013-04-13,27382.0,u57
u57_2013-04-14,20954.0,u57
u57_2013-04-15,21546.0,u57
u57_2013-04-16,25004.0,u57
u57_2013-04-17,19079.0,u57
u57_2013-04-18,15887.0,u57
u57_2013-04-19,45733.0,u57
u57_2013-04-20,29503.0,u57
u57_2013-04-21,8431.0,u57
u57_2013-04-22,26230.0,u57
u57_2013-04-23,20781.0,u57
u57_2013-04-24,21196.0,u57
u57_2013-04-25,26710.0,u57
u57_2013-04-26,34435.0,u57
u57_2013-04-27,20158.0,u57
u57_2013-04-28,10136.0,u57
u57_2013-04-29,22060.0,u57
u57_2013-04-30,19280.0,u57
u57_2013-05-01,27497.0,u57
u57_2013-05-02,10230.0,u57
u57_2013-05-03,22918.0,u57
u57_2013-05-04,16134.0,u57
u57_2013-05-05,14952.0,u57
u57_2013-05-06,14385.0,u57
u57_2013-05-07,13534.0,u57
u57_2013-05-08,23941.0,u57
u57_2013-05-09,16680.0,u57
u57_2013-05-10,25740.0,u57
u57_2013-05-11,25299.0,u57
u57_2013-05-12,19009.0,u57
u57_2013-05-13,24814.0,u57
u57_2013-05-14,20842.0,u57
u57_2013-05-15,16699.0,u57
u57_2013-05-16,24961.0,u57
u57_2013-05-17,41326.0,u57
u57_2013-05-18,21214.0,u57
u57_2013-05-19,18444.0,u57
u57_2013-05-20,21869.0,u57
u57_2013-05-21,19658.0,u57
u57_2013-05-22,23875.0,u57
u57_2013-05-23,16116.0,u57
u57_2013-05-24,31624.0,u57
u57_2013-05-25,13646.0,u57
u57_2013-05-26,33594.0,u57
u57_2013-05-27,27621.0,u57
u57_2013-05-28,36260.0,u57
u57_2013-05-29,22929.0,u57
u57_2013-05-30,42209.0,u57
u57_2013-05-31,8588.0,u57
u58_2013-03-27,27968.0,u58
u58_2013-03-28,13088.0,u58
u58_2013-03-29,28272.0,u58
u58_2013-03-30,47194.0,u58
u58_2013-03-31,48241.0,u58
u58_2013-04-01,19818.0,u58
u58_2013-04-02,15071.0,u58
u58_2013-04-03,19427.0,u58
u58_2013-04-04,21153.0,u58
u58_2013-04-05,22664.0,u58
u58_2013-04-06,31967.0,u58
u58_2013-04-07,6718.0,u58
u58_2013-04-08,19092.0,u58
u58_2013-04-09,26407.0,u58
u58_2013-04-10,30104.0,u58
u58_2013-04-11,13215.0,u58
u58_2013-04-12,25553.0,u58
u58_2013-04-13,25514.0,u58
u58_2013-04-14,25316.0,u58
u58_2013-04-15,12399.0,u58
u58_2013-04-16,20950.0,u58
u58_2013-04-17,33990.0,u58
u58_2013-04-18,46687.0,u58
u58_2013-04-19,0.0,u58
u58_2013-04-20,0.0,u58
u58_2013-04-21,11448.0,u58
u58_2013-04-22,9308.0,u58
u58_2013-04-23,0.0,u58
u58_2013-04-24,0.0,u58
u58_2013-04-25,0.0,u58
u58_2013-04-26,0.0,u58
u58_2013-04-27,0.0,u58
u58_2013-04-28,0.0,u58
u58_2013-04-29,0.0,u58
u58_2013-04-30,0.0,u58
u58_2013-05-01,16763.0,u58
u58_2013-05-02,404.0,u58
u58_2013-05-03,0.0,u58
u58_2013-05-04,0.0,u58
u58_2013-05-05,12791.0,u58
u58_2013-05-06,13244.0,u58
u58_2013-05-07,13617.0,u58
u58_2013-05-08,20818.0,u58
u58_2013-05-09,444.0,u58
u58_2013-05-10,26947.0,u58
u58_2013-05-11,40392.0,u58
u58_2013-05-12,34050.0,u58
u58_2013-05-13,31504.0,u58
u58_2013-05-14,29796.0,u58
u58_2013-05-15,18566.0,u58
u58_2013-05-16,22471.0,u58
u58_2013-05-17,22806.0,u58
u58_2013-05-18,37161.0,u58
u58_2013-05-19,12534.0,u58
u58_2013-05-20,13464.0,u58
u58_2013-05-21,15458.0,u58
u58_2013-05-22,18209.0,u58
u58_2013-05-23,24547.0,u58
u58_2013-05-24,25363.0,u58
u58_2013-05-25,28515.0,u58
u58_2013-05-26,41327.0,u58
u58_2013-05-27,34369.0,u58
u58_2013-05-28,35304.0,u58
u58_2013-05-29,7614.0,u58
u59_2013-03-27,24956.0,u59
u59_2013-03-28,20481.0,u59
u59_2013-03-29,32692.0,u59
u59_2013-03-30,21665.0,u59
u59_2013-03-31,15431.0,u59
u59_2013-04-01,39810.0,u59
u59_2013-04-02,34335.0,u59
u59_2013-04-03,38439.0,u59
u59_2013-04-04,31720.0,u59
u59_2013-04-05,34173.0,u59
u59_2013-04-06,11516.0,u59
u59_2013-04-07,5652.0,u59
u59_2013-04-08,21126.0,u59
u59_2013-04-09,20371.0,u59
u59_2013-04-10,11282.0,u59
u59_2013-04-11,14426.0,u59
u59_2013-04-12,25090.0,u59
u59_2013-04-13,16882.0,u59
u59_2013-04-14,21487.0,u59
u59_2013-04-15,27651.0,u59
u59_2013-04-16,15664.0,u59
u59_2013-04-17,26610.0,u59
u59_2013-04-18,22632.0,u59
u59_2013-04-19,40381.0,u59
u59_2013-04-20,16750.0,u59
u59_2013-04-21,9182.0,u59
u59_2013-04-22,29532.0,u59
u59_2013-04-23,40824.0,u59
u59_2013-04-24,19620.0,u59
u59_2013-04-25,33547.0,u59
u59_2013-04-26,40037.0,u59
u59_2013-04-27,21432.0,u59
u59_2013-04-28,9963.0,u59
u59_2013-04-29,35092.0,u59
u59_2013-04-30,38833.0,u59
u59_2013-05-01,20770.0,u59
u59_2013-05-02,68362.0,u59
u59_2013-05-03,22307.0,u59
u59_2013-05-04,21330.0,u59
u59_2013-05-05,14396.0,u59
u59_2013-05-06,15404.0,u59
u59_2013-05-07,19642.0,u59
u59_2013-05-08,24384.0,u59
u59_2013-05-09,31440.0,u59
u59_2013-05-10,13176.0,u59
u59_2013-05-11,1354.0,u59
u59_2013-05-12,18942.0,u59
u59_2013-05-13,33141.0,u59
u59_2013-05-14,7690.0,u59
u59_2013-05-15,20040.0,u59
u59_2013-05-16,34163.0,u59
u59_2013-05-17,41862.0,u59
u59_2013-05-18,30163.0,u59
u59_2013-05-19,15826.0,u59
u59_2013-05-20,25493.0,u59
u59_2013-05-21,25580.0,u59
u59_2013-05-22,19317.0,u59
u59_2013-05-23,16510.0,u59
u59_2013-05-24,33418.0,u59
u59_2013-05-25,16775.0,u59
u59_2013-05-26,19079.0,u59
u59_2013-05-27,20997.0,u59
u59_2013-05-28,23975.0,u59
u59_2013-05-29,34212.0,u59
u59_2013-05-30,25976.0,u59
u59_2013-05-31,22605.0,u59
