user_date,activity_ activity inference,activity_user_x,audio_ audio inference,audio_user_y,conversation_duration(sec),conversation_user,dark_duration(sec),dark_user,phonecharge_duration(sec),phonecharge_user,phonelock_duration(sec),phonelock_user
u45_2013-05-27,4358,u45,16218,u45,16338,u45,46996,u45,25854,u45,59411,u45
u45_2013-05-28,5105,u45,16503,u45,10539,u45,9815,u45,9225,u45,16382,u45
u46_2013-03-27,27,u46,181,u46,,,,,,,,
u46_2013-03-28,0,u46,0,u46,,,,,,,,
u46_2013-03-29,0,u46,0,u46,,,,,,,,
u46_2013-03-30,0,u46,0,u46,,,,,,,,
u46_2013-03-31,2040,u46,36666,u46,31329,u46,31344,u46,40865,u46,34577,u46
u46_2013-04-01,1365,u46,35442,u46,25639,u46,33273,u46,37335,u46,42520,u46
u46_2013-04-02,1639,u46,53931,u46,50385,u46,73955,u46,40884,u46,113294,u46
u46_2013-04-03,2072,u46,54059,u46,37746,u46,42494,u46,22891,u46,36421,u46
u46_2013-04-04,2591,u46,48165,u46,38853,u46,41791,u46,21027,u46,36329,u46
u46_2013-04-05,2426,u46,43137,u46,32498,u46,44017,u46,24927,u46,57984,u46
u46_2013-04-06,1150,u46,43233,u46,27032,u46,36578,u46,0,u46,49399,u46
u46_2013-04-07,1622,u46,34069,u46,30506,u46,36590,u46,27694,u46,45622,u46
u46_2013-04-08,1681,u46,29574,u46,20812,u46,37558,u46,4251,u46,48474,u46
u46_2013-04-09,1405,u46,35528,u46,31375,u46,42817,u46,29067,u46,43440,u46
u46_2013-04-10,2560,u46,51497,u46,34015,u46,51044,u46,24913,u46,44350,u46
u46_2013-04-11,1703,u46,33623,u46,28809,u46,24031,u46,28361,u46,30912,u46
u46_2013-04-12,1831,u46,32845,u46,20921,u46,31278,u46,47921,u46,16477,u46
u46_2013-04-13,1401,u46,36332,u46,23855,u46,37128,u46,29651,u46,31673,u46
u46_2013-04-14,2311,u46,34363,u46,21578,u46,48196,u46,20455,u46,29471,u46
u46_2013-04-15,1561,u46,23476,u46,19385,u46,32074,u46,34949,u46,32410,u46
u46_2013-04-16,1481,u46,40220,u46,33288,u46,41000,u46,8191,u46,29969,u46
u46_2013-04-17,1903,u46,26819,u46,19891,u46,25908,u46,30455,u46,3813,u46
u46_2013-04-18,1569,u46,37529,u46,30382,u46,37153,u46,10472,u46,27491,u46
u46_2013-04-19,2627,u46,30416,u46,12535,u46,47033,u46,36377,u46,35735,u46
u46_2013-04-20,1019,u46,24853,u46,20780,u46,35236,u46,50414,u46,28283,u46
u46_2013-04-21,1301,u46,21483,u46,24759,u46,24208,u46,29838,u46,23710,u46
u46_2013-04-22,1226,u46,37746,u46,25790,u46,10055,u46,0,u46,3845,u46
u46_2013-04-23,1680,u46,41414,u46,25817,u46,23296,u46,36003,u46,33006,u46
u46_2013-04-24,2254,u46,33267,u46,20501,u46,22101,u46,0,u46,8434,u46
u46_2013-04-25,2081,u46,19167,u46,17929,u46,27445,u46,25323,u46,17638,u46
u46_2013-04-26,4059,u46,43554,u46,24893,u46,48625,u46,0,u46,34847,u46
u46_2013-04-27,4179,u46,51679,u46,17679,u46,32113,u46,0,u46,33059,u46
u46_2013-04-28,1786,u46,32574,u46,30003,u46,16957,u46,22786,u46,27819,u46
u46_2013-04-29,1632,u46,23724,u46,16841,u46,18869,u46,0,u46,8516,u46
u46_2013-04-30,928,u46,28177,u46,24775,u46,36061,u46,24563,u46,25983,u46
u46_2013-05-01,2038,u46,47355,u46,28155,u46,27962,u46,31459,u46,27138,u46
u46_2013-05-02,1976,u46,52039,u46,39299,u46,21095,u46,11833,u46,22892,u46
u46_2013-05-03,1973,u46,51936,u46,36125,u46,5227,u46,7309,u46,0,u46
u46_2013-05-04,1776,u46,60805,u46,40446,u46,39983,u46,32518,u46,30236,u46
u46_2013-05-05,2852,u46,31880,u46,24296,u46,32110,u46,23597,u46,31749,u46
u46_2013-05-06,1696,u46,34519,u46,27874,u46,26818,u46,31893,u46,33644,u46
u46_2013-05-07,1637,u46,42053,u46,30517,u46,41486,u46,23517,u46,37436,u46
u46_2013-05-08,2019,u46,51204,u46,32943,u46,27488,u46,34640,u46,31058,u46
u46_2013-05-09,2321,u46,30141,u46,27707,u46,32524,u46,15948,u46,25252,u46
u46_2013-05-10,1968,u46,54372,u46,33963,u46,3838,u46,0,u46,14222,u46
u46_2013-05-11,2331,u46,48427,u46,38180,u46,38890,u46,0,u46,35270,u46
u46_2013-05-12,1582,u46,34552,u46,27879,u46,19436,u46,41548,u46,7302,u46
u46_2013-05-13,1645,u46,34208,u46,24920,u46,20474,u46,10708,u46,9013,u46
u46_2013-05-14,1816,u46,14122,u46,6634,u46,48730,u46,28956,u46,8496,u46
u46_2013-05-15,1829,u46,43119,u46,34776,u46,28199,u46,0,u46,32926,u46
u46_2013-05-16,1692,u46,49856,u46,32875,u46,17096,u46,0,u46,33583,u46
u46_2013-05-17,2410,u46,56379,u46,31543,u46,36561,u46,28060,u46,32528,u46
u46_2013-05-18,916,u46,26558,u46,20531,u46,12813,u46,0,u46,35911,u46
u46_2013-05-19,1267,u46,20965,u46,17063,u46,25436,u46,48489,u46,23727,u46
u46_2013-05-20,2889,u46,61300,u46,43121,u46,16620,u46,28906,u46,21659,u46
u46_2013-05-21,2736,u46,24096,u46,13652,u46,14022,u46,3710,u46,0,u46
u46_2013-05-22,2516,u46,15935,u46,4982,u46,21782,u46,35608,u46,4525,u46
u46_2013-05-23,21,u46,411,u46,,,,,,,,
u47_2013-03-28,2230,u47,31118,u47,18258,u47,,,,,77804,u47
u47_2013-03-29,575,u47,9197,u47,5684,u47,14545,u47,11340,u47,32321,u47
u47_2013-03-30,242,u47,1948,u47,941,u47,26580,u47,15619,u47,26262,u47
u47_2013-03-31,1032,u47,8700,u47,4599,u47,0,u47,4412,u47,33359,u47
u47_2013-04-01,496,u47,10279,u47,2365,u47,39713,u47,0,u47,0,u47
u47_2013-04-02,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-04-03,871,u47,17562,u47,4226,u47,23509,u47,14213,u47,22832,u47
u47_2013-04-04,537,u47,15788,u47,9109,u47,0,u47,7226,u47,0,u47
u47_2013-04-05,0,u47,2158,u47,2495,u47,0,u47,0,u47,0,u47
u47_2013-04-06,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-04-07,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-04-08,104,u47,4870,u47,304,u47,0,u47,0,u47,0,u47
u47_2013-04-09,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-04-10,446,u47,10368,u47,3224,u47,9840,u47,11788,u47,9181,u47
u47_2013-04-11,958,u47,9928,u47,3164,u47,15249,u47,15141,u47,22796,u47
u47_2013-04-12,1085,u47,14625,u47,11801,u47,30575,u47,32588,u47,58694,u47
u47_2013-04-13,257,u47,6983,u47,6478,u47,42637,u47,57850,u47,50524,u47
u47_2013-04-14,4958,u47,22163,u47,10733,u47,0,u47,7145,u47,11783,u47
u47_2013-04-15,687,u47,10837,u47,2739,u47,7817,u47,10049,u47,8737,u47
u47_2013-04-16,353,u47,8949,u47,2395,u47,16234,u47,16228,u47,16112,u47
u47_2013-04-17,677,u47,20148,u47,4539,u47,0,u47,17493,u47,7615,u47
u47_2013-04-18,708,u47,13798,u47,5638,u47,0,u47,5952,u47,0,u47
u47_2013-04-19,1133,u47,10686,u47,8412,u47,0,u47,0,u47,12582,u47
u47_2013-04-20,731,u47,13649,u47,8450,u47,8653,u47,23743,u47,71097,u47
u47_2013-04-21,451,u47,16256,u47,14514,u47,0,u47,23053,u47,6608,u47
u47_2013-04-22,522,u47,12385,u47,3345,u47,10293,u47,10539,u47,0,u47
u47_2013-04-23,84,u47,4346,u47,637,u47,0,u47,0,u47,0,u47
u47_2013-04-24,987,u47,13272,u47,5367,u47,0,u47,0,u47,0,u47
u47_2013-04-25,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-04-26,305,u47,4606,u47,3203,u47,6778,u47,18585,u47,67493,u47
u47_2013-04-27,721,u47,7209,u47,4469,u47,0,u47,8967,u47,0,u47
u47_2013-04-28,47,u47,1523,u47,1955,u47,0,u47,0,u47,0,u47
u47_2013-04-29,669,u47,11021,u47,10845,u47,0,u47,25456,u47,0,u47
u47_2013-04-30,394,u47,12000,u47,5355,u47,0,u47,0,u47,0,u47
u47_2013-05-01,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-02,642,u47,12433,u47,5469,u47,19975,u47,22605,u47,25197,u47
u47_2013-05-03,937,u47,9126,u47,4672,u47,26823,u47,10007,u47,11590,u47
u47_2013-05-04,21,u47,269,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-05,705,u47,7976,u47,5074,u47,0,u47,0,u47,0,u47
u47_2013-05-06,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-07,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-08,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-09,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-10,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-11,182,u47,4864,u47,5350,u47,0,u47,8257,u47,0,u47
u47_2013-05-12,59,u47,2792,u47,2294,u47,0,u47,19258,u47,16312,u47
u47_2013-05-13,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-14,424,u47,2855,u47,1200,u47,0,u47,0,u47,0,u47
u47_2013-05-15,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-16,0,u47,0,u47,0,u47,0,u47,0,u47,0,u47
u47_2013-05-17,893,u47,8032,u47,4507,u47,0,u47,8692,u47,0,u47
u47_2013-05-18,1344,u47,18768,u47,13738,u47,10295,u47,31469,u47,0,u47
u47_2013-05-19,961,u47,11472,u47,7509,u47,7553,u47,17128,u47,49801,u47
u47_2013-05-20,2095,u47,29738,u47,16908,u47,47772,u47,29478,u47,64251,u47
u47_2013-05-21,1822,u47,24765,u47,13060,u47,21815,u47,9965,u47,30485,u47
u47_2013-05-22,2656,u47,20337,u47,7327,u47,27983,u47,35362,u47,16495,u47
u47_2013-05-23,1555,u47,22830,u47,16183,u47,36685,u47,41965,u47,29173,u47
u47_2013-05-24,892,u47,16256,u47,15898,u47,5442,u47,17290,u47,50642,u47
u47_2013-05-25,755,u47,11554,u47,9611,u47,4157,u47,7284,u47,26497,u47
u47_2013-05-26,975,u47,29109,u47,26504,u47,27763,u47,28151,u47,37272,u47
u47_2013-05-27,1987,u47,22275,u47,10363,u47,45025,u47,25207,u47,37484,u47
u47_2013-05-28,2565,u47,44369,u47,28560,u47,29584,u47,20536,u47,19250,u47
u47_2013-05-29,1163,u47,13804,u47,1717,u47,35613,u47,9956,u47,27345,u47
u49_2013-03-27,0,u49,314,u49,,,,,,,,
u49_2013-03-28,690,u49,14963,u49,11295,u49,,,20961,u49,18408,u49
u49_2013-03-29,534,u49,29834,u49,19178,u49,,,13759,u49,58957,u49
u49_2013-03-30,1412,u49,29559,u49,21668,u49,,,29104,u49,17142,u49
u49_2013-03-31,953,u49,19800,u49,5965,u49,,,21597,u49,21631,u49
u49_2013-04-01,700,u49,16252,u49,10263,u49,,,13747,u49,40027,u49
u49_2013-04-02,544,u49,19047,u49,15220,u49,,,41881,u49,46900,u49
u49_2013-04-03,630,u49,10621,u49,9203,u49,,,31144,u49,12044,u49
u49_2013-04-04,506,u49,1247,u49,905,u49,,,22352,u49,40211,u49
u49_2013-04-05,2825,u49,14770,u49,5429,u49,,,9193,u49,45739,u49
u49_2013-04-06,1409,u49,21293,u49,8657,u49,,,29929,u49,44963,u49
u49_2013-04-07,2694,u49,20455,u49,15110,u49,,,11735,u49,13398,u49
u49_2013-04-08,624,u49,17378,u49,7169,u49,,,19507,u49,26884,u49
u49_2013-04-09,576,u49,14240,u49,8665,u49,,,38869,u49,18364,u49
u49_2013-04-10,585,u49,22169,u49,16779,u49,,,17512,u49,24872,u49
u49_2013-04-11,517,u49,11296,u49,6189,u49,,,34025,u49,16663,u49
u49_2013-04-12,2116,u49,870,u49,0,u49,,,27099,u49,24771,u49
u49_2013-04-13,1074,u49,1897,u49,1755,u49,,,17451,u49,40130,u49
u49_2013-04-14,528,u49,16626,u49,12982,u49,,,12555,u49,11472,u49
u49_2013-04-15,413,u49,12412,u49,7771,u49,,,8082,u49,42260,u49
u49_2013-04-16,654,u49,14832,u49,8664,u49,,,7684,u49,24944,u49
u49_2013-04-17,786,u49,17846,u49,12783,u49,,,25043,u49,20391,u49
u49_2013-04-18,744,u49,11233,u49,5012,u49,,,6000,u49,12897,u49
u49_2013-04-19,463,u49,19090,u49,11154,u49,,,31801,u49,14185,u49
u49_2013-04-20,798,u49,24689,u49,13592,u49,,,43096,u49,0,u49
u49_2013-04-21,307,u49,9095,u49,6215,u49,,,41629,u49,16657,u49
u49_2013-04-22,639,u49,17476,u49,10944,u49,,,13313,u49,9587,u49
u49_2013-04-23,587,u49,15867,u49,9087,u49,,,32431,u49,19564,u49
u49_2013-04-24,660,u49,20737,u49,13753,u49,,,16935,u49,21104,u49
u49_2013-04-25,807,u49,21973,u49,13772,u49,,,21248,u49,29046,u49
u49_2013-04-26,243,u49,4440,u49,1809,u49,,,8461,u49,50852,u49
u49_2013-04-27,888,u49,18751,u49,0,u49,,,0,u49,40997,u49
u49_2013-04-28,233,u49,13497,u49,0,u49,,,0,u49,18377,u49
u49_2013-04-29,644,u49,22724,u49,844,u49,,,0,u49,22435,u49
u49_2013-04-30,523,u49,18613,u49,0,u49,,,0,u49,19258,u49
u49_2013-05-01,607,u49,19237,u49,0,u49,,,0,u49,11307,u49
u49_2013-05-02,411,u49,9977,u49,0,u49,,,0,u49,31678,u49
u49_2013-05-03,310,u49,7078,u49,0,u49,,,0,u49,12048,u49
u49_2013-05-04,630,u49,11698,u49,0,u49,,,0,u49,16907,u49
u49_2013-05-05,312,u49,6781,u49,0,u49,,,0,u49,28585,u49
u49_2013-05-06,706,u49,11815,u49,0,u49,,,0,u49,30991,u49
u49_2013-05-07,768,u49,15908,u49,0,u49,,,0,u49,27489,u49
u49_2013-05-08,558,u49,23360,u49,0,u49,,,0,u49,42596,u49
u49_2013-05-09,591,u49,15034,u49,0,u49,,,0,u49,32260,u49
u49_2013-05-10,3504,u49,17353,u49,0,u49,,,0,u49,0,u49
u49_2013-05-11,1686,u49,11674,u49,6636,u49,,,17054,u49,55064,u49
u49_2013-05-12,3619,u49,37425,u49,15554,u49,49390,u49,61199,u49,81220,u49
u49_2013-05-13,949,u49,27882,u49,18863,u49,66556,u49,27026,u49,57375,u49
u49_2013-05-14,988,u49,49488,u49,28590,u49,40072,u49,42750,u49,56619,u49
u49_2013-05-15,1238,u49,65276,u49,36508,u49,28641,u49,10496,u49,78244,u49
u49_2013-05-16,728,u49,23565,u49,21665,u49,63247,u49,29390,u49,49071,u49
u49_2013-05-17,499,u49,34732,u49,7018,u49,19905,u49,10986,u49,40747,u49
u49_2013-05-18,3505,u49,67984,u49,32148,u49,26315,u49,26464,u49,64443,u49
u49_2013-05-19,905,u49,58529,u49,34712,u49,30098,u49,33837,u49,66878,u49
u49_2013-05-20,989,u49,38786,u49,21930,u49,20797,u49,16303,u49,44527,u49
u49_2013-05-21,1122,u49,54829,u49,45282,u49,40174,u49,24260,u49,67106,u49
u49_2013-05-22,1335,u49,52639,u49,20821,u49,40381,u49,12001,u49,78882,u49
u49_2013-05-23,1079,u49,46018,u49,18693,u49,0,u49,79341,u49,63055,u49
u49_2013-05-24,894,u49,43557,u49,35225,u49,24488,u49,46221,u49,47695,u49
u49_2013-05-25,1152,u49,76654,u49,66550,u49,40728,u49,95565,u49,29791,u49
u49_2013-05-26,1350,u49,39038,u49,26617,u49,15270,u49,33712,u49,21576,u49
u49_2013-05-27,1360,u49,51387,u49,43325,u49,19174,u49,44682,u49,70268,u49
u49_2013-05-28,1171,u49,35540,u49,27306,u49,33817,u49,46130,u49,68940,u49
u49_2013-05-29,1050,u49,24014,u49,22322,u49,47345,u49,57235,u49,81947,u49
u49_2013-05-30,1268,u49,56737,u49,38501,u49,37450,u49,59258,u49,49665,u49
u49_2013-05-31,964,u49,32640,u49,13461,u49,39814,u49,5144,u49,,
u50_2013-03-28,107,u50,9251,u50,14500,u50,,,,,42118,u50
u50_2013-03-29,253,u50,16353,u50,11569,u50,44021,u50,3926,u50,9385,u50
u50_2013-03-30,439,u50,13224,u50,11928,u50,41872,u50,4675,u50,71315,u50
u50_2013-03-31,272,u50,21414,u50,26368,u50,4034,u50,13628,u50,79519,u50
u50_2013-04-01,250,u50,7200,u50,8062,u50,26560,u50,41774,u50,72053,u50
u50_2013-04-02,268,u50,9406,u50,10979,u50,19721,u50,0,u50,53670,u50
u50_2013-04-03,212,u50,8423,u50,6766,u50,0,u50,0,u50,0,u50
u50_2013-04-04,1400,u50,11562,u50,15853,u50,37889,u50,40500,u50,28343,u50
u50_2013-04-05,768,u50,14648,u50,10150,u50,16520,u50,0,u50,16622,u50
u50_2013-04-06,140,u50,3681,u50,4081,u50,0,u50,30329,u50,29141,u50
u50_2013-04-07,213,u50,6753,u50,7732,u50,23505,u50,0,u50,26393,u50
u50_2013-04-08,379,u50,10860,u50,11275,u50,73090,u50,8114,u50,29975,u50
u50_2013-04-09,138,u50,7571,u50,9972,u50,9963,u50,7321,u50,19872,u50
u50_2013-04-10,204,u50,12675,u50,16403,u50,26502,u50,0,u50,34179,u50
u50_2013-04-11,96,u50,10007,u50,13342,u50,11733,u50,0,u50,28544,u50
u50_2013-04-12,11095,u50,9427,u50,8246,u50,0,u50,22596,u50,29678,u50
u50_2013-04-13,2025,u50,2073,u50,2461,u50,30336,u50,0,u50,0,u50
u50_2013-04-14,2033,u50,9812,u50,12725,u50,19802,u50,0,u50,17455,u50
u50_2013-04-15,83,u50,8229,u50,7408,u50,42510,u50,11068,u50,31113,u50
u50_2013-04-16,330,u50,12992,u50,14056,u50,33623,u50,21842,u50,72891,u50
u50_2013-04-17,157,u50,10594,u50,12492,u50,66978,u50,0,u50,107358,u50
u50_2013-04-18,239,u50,11060,u50,11625,u50,36738,u50,0,u50,18196,u50
u50_2013-04-19,1267,u50,3380,u50,2862,u50,4767,u50,6765,u50,0,u50
u50_2013-04-20,218,u50,6610,u50,7061,u50,0,u50,5488,u50,5457,u50
u50_2013-04-21,0,u50,396,u50,0,u50,0,u50,22773,u50,0,u50
u50_2013-04-22,94,u50,5759,u50,6756,u50,0,u50,13456,u50,77767,u50
u50_2013-04-23,192,u50,10971,u50,12394,u50,33717,u50,7677,u50,72663,u50
u50_2013-04-24,86,u50,2843,u50,2723,u50,49814,u50,0,u50,24698,u50
u50_2013-04-25,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-04-26,0,u50,0,u50,161,u50,0,u50,0,u50,10041,u50
u50_2013-04-27,142,u50,7912,u50,9584,u50,35641,u50,16308,u50,21183,u50
u50_2013-04-28,0,u50,927,u50,615,u50,3905,u50,0,u50,0,u50
u50_2013-04-29,0,u50,4370,u50,5747,u50,39505,u50,0,u50,0,u50
u50_2013-04-30,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-01,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-02,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-03,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-04,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-05,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-06,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-07,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-08,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-09,73,u50,6449,u50,11206,u50,14798,u50,42694,u50,69325,u50
u50_2013-05-10,342,u50,12262,u50,9489,u50,0,u50,0,u50,0,u50
u50_2013-05-11,75,u50,5846,u50,7839,u50,7848,u50,21464,u50,4561,u50
u50_2013-05-12,525,u50,8127,u50,10729,u50,0,u50,0,u50,32374,u50
u50_2013-05-13,203,u50,8331,u50,5115,u50,38431,u50,18784,u50,0,u50
u50_2013-05-14,42,u50,11446,u50,16392,u50,37536,u50,0,u50,22561,u50
u50_2013-05-15,0,u50,2725,u50,3950,u50,0,u50,0,u50,0,u50
u50_2013-05-16,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-17,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-18,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-19,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-20,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-21,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-22,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-23,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-24,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-25,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-26,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-27,0,u50,0,u50,0,u50,0,u50,0,u50,0,u50
u50_2013-05-28,60,u50,3392,u50,4547,u50,9492,u50,4403,u50,9448,u50
u50_2013-05-29,0,u50,0,u50,0,u50,,,,,0,u50
u50_2013-05-30,0,u50,0,u50,2339,u50,,,,,4880,u50
u50_2013-05-31,201,u50,18831,u50,14758,u50,,,,,4718,u50
u51_2013-03-27,310,u51,7064,u51,5634,u51,33755,u51,40928,u51,53405,u51
u51_2013-03-28,1739,u51,23529,u51,21305,u51,53785,u51,28406,u51,62504,u51
u51_2013-03-29,1573,u51,37321,u51,28050,u51,29440,u51,0,u51,38029,u51
u51_2013-03-30,1701,u51,25730,u51,19956,u51,17541,u51,34303,u51,60533,u51
u51_2013-03-31,806,u51,18971,u51,27593,u51,66996,u51,4965,u51,73655,u51
u51_2013-04-01,1235,u51,23814,u51,10461,u51,74516,u51,39718,u51,69168,u51
u51_2013-04-02,1372,u51,22100,u51,17891,u51,11562,u51,0,u51,33426,u51
u51_2013-04-03,168,u51,2606,u51,888,u51,51354,u51,30997,u51,65393,u51
u51_2013-04-04,1505,u51,18994,u51,16360,u51,28438,u51,33136,u51,71304,u51
u51_2013-04-05,2371,u51,26172,u51,14144,u51,57521,u51,0,u51,35254,u51
u51_2013-04-06,3275,u51,31962,u51,20677,u51,59825,u51,33697,u51,98694,u51
u51_2013-04-07,1437,u51,13828,u51,9085,u51,51902,u51,35511,u51,67408,u51
u51_2013-04-08,460,u51,11889,u51,10657,u51,24470,u51,0,u51,20738,u51
u51_2013-04-09,747,u51,13145,u51,9551,u51,21365,u51,0,u51,37358,u51
u51_2013-04-10,1069,u51,18451,u51,15683,u51,35790,u51,35976,u51,69341,u51
u51_2013-04-11,1399,u51,19128,u51,14712,u51,70630,u51,35389,u51,62860,u51
u51_2013-04-12,1083,u51,14223,u51,8271,u51,30929,u51,35886,u51,81883,u51
u51_2013-04-13,1208,u51,16277,u51,10919,u51,0,u51,31405,u51,79828,u51
u51_2013-04-14,887,u51,14696,u51,8531,u51,16550,u51,33577,u51,79678,u51
u51_2013-04-15,1110,u51,18827,u51,13796,u51,40041,u51,32657,u51,66884,u51
u51_2013-04-16,689,u51,11155,u51,9768,u51,72364,u51,31986,u51,64012,u51
u51_2013-04-17,794,u51,14267,u51,13945,u51,54091,u51,27977,u51,81383,u51
u51_2013-04-18,1038,u51,21201,u51,14262,u51,26466,u51,31262,u51,72775,u51
u51_2013-04-19,290,u51,7185,u51,5443,u51,19541,u51,0,u51,0,u51
u51_2013-04-20,1148,u51,10518,u51,5646,u51,26399,u51,0,u51,20203,u51
u51_2013-04-21,483,u51,15070,u51,12105,u51,40483,u51,40749,u51,71017,u51
u51_2013-04-22,731,u51,21371,u51,17072,u51,25671,u51,33987,u51,84414,u51
u51_2013-04-23,1200,u51,14825,u51,10537,u51,17865,u51,0,u51,59833,u51
u51_2013-04-24,1368,u51,14615,u51,5221,u51,16351,u51,0,u51,96878,u51
u51_2013-04-25,1159,u51,14382,u51,9656,u51,25707,u51,35065,u51,70568,u51
u51_2013-04-26,796,u51,13595,u51,10797,u51,28751,u51,0,u51,46584,u51
u51_2013-04-27,633,u51,6129,u51,5273,u51,27987,u51,0,u51,55464,u51
u51_2013-04-28,566,u51,3296,u51,1108,u51,23948,u51,6875,u51,74708,u51
u51_2013-04-29,247,u51,10101,u51,13431,u51,60577,u51,33902,u51,54321,u51
u51_2013-04-30,591,u51,7330,u51,5353,u51,9467,u51,0,u51,28946,u51
u51_2013-05-01,0,u51,309,u51,1331,u51,42954,u51,0,u51,28841,u51
u51_2013-05-02,630,u51,7090,u51,9178,u51,61288,u51,30462,u51,52637,u51
u51_2013-05-03,2007,u51,25357,u51,19834,u51,47935,u51,8138,u51,91555,u51
u51_2013-05-04,5695,u51,75438,u51,37540,u51,28636,u51,27769,u51,72847,u51
u51_2013-05-05,1184,u51,15282,u51,9154,u51,26483,u51,20276,u51,49082,u51
u51_2013-05-06,427,u51,4091,u51,1300,u51,15888,u51,0,u51,0,u51
u51_2013-05-07,239,u51,7408,u51,11178,u51,0,u51,40203,u51,76509,u51
u51_2013-05-08,1013,u51,11515,u51,3697,u51,67256,u51,35764,u51,95844,u51
u51_2013-05-09,1422,u51,18567,u51,14865,u51,0,u51,0,u51,27900,u51
u51_2013-05-10,2445,u51,31196,u51,19270,u51,37114,u51,20562,u51,44335,u51
u51_2013-05-11,1121,u51,15096,u51,15450,u51,58969,u51,24790,u51,53604,u51
u51_2013-05-12,2353,u51,17999,u51,6910,u51,11355,u51,4554,u51,62849,u51
u51_2013-05-13,986,u51,17471,u51,8795,u51,18002,u51,35516,u51,60579,u51
u51_2013-05-14,1075,u51,14403,u51,17870,u51,66161,u51,33404,u51,56281,u51
u51_2013-05-15,1705,u51,23448,u51,10963,u51,8610,u51,0,u51,42200,u51
u51_2013-05-16,1414,u51,23078,u51,30692,u51,51448,u51,25112,u51,77103,u51
u51_2013-05-17,841,u51,26167,u51,11253,u51,20748,u51,0,u51,25391,u51
u51_2013-05-18,1092,u51,7884,u51,4004,u51,0,u51,35509,u51,73553,u51
u51_2013-05-19,477,u51,2435,u51,50,u51,16284,u51,0,u51,46933,u51
u51_2013-05-20,1675,u51,15318,u51,18522,u51,9857,u51,0,u51,64288,u51
u51_2013-05-21,539,u51,29056,u51,21505,u51,23607,u51,24037,u51,28747,u51
u51_2013-05-22,1624,u51,25692,u51,19070,u51,30359,u51,0,u51,38207,u51
u51_2013-05-23,555,u51,14370,u51,16080,u51,25586,u51,34475,u51,86943,u51
u51_2013-05-24,2335,u51,22058,u51,10848,u51,25036,u51,35731,u51,64430,u51
u51_2013-05-25,2764,u51,35640,u51,31807,u51,52113,u51,0,u51,85300,u51
u51_2013-05-26,2259,u51,22470,u51,15278,u51,67203,u51,20739,u51,39476,u51
u51_2013-05-27,946,u51,21993,u51,13518,u51,82268,u51,27786,u51,81267,u51
u51_2013-05-28,545,u51,17081,u51,23959,u51,57698,u51,26230,u51,78362,u51
u51_2013-05-29,1378,u51,28938,u51,14903,u51,26150,u51,45675,u51,66269,u51
u51_2013-05-30,2224,u51,30278,u51,19176,u51,36505,u51,32126,u51,67891,u51
u51_2013-05-31,820,u51,16454,u51,14950,u51,,,,,35167,u51
u52_2013-03-27,0,u52,89,u52,16851,u52,,,,,,
