user_date,Activity_Social2,Activity_null,Activity_other_relaxing,Activity_other_working,Activity_relaxing,Activity_working,Activity_user,Administration response_angry,Administration response_apathetic,Administration response_appreciative,Administration response_disappointed,Administration response_empathic,Administration response_frustrated,Administration response_proud,Administration response_saddened,Administration response_user,Behavior_anxious,Behavior_critical,Behavior_user,Behavior_null,Behavior_calm,Behavior_conventional,Behavior_dependable,Behavior_disorganized,Behavior_enthusiastic,Behavior_experiences,Behavior_reserved,Behavior_sympathetic,Boston Bombing_boston,Boston Bombing_user,Cancelled Classes_user,Class 2_challenge,Class 2_effort,Class 2_grade,Class 2_user,Class_due,Class_experience,Class_hours,Class_user,Class_null,Comment_user,Dartmouth now_angry,Dartmouth now_apathetic,Dartmouth now_appreciative,Dartmouth now_disappointed,Dartmouth now_empathic,Dartmouth now_frustrated,Dartmouth now_proud,Dartmouth now_saddened,Dartmouth now_user,Dimensions protestors_angry,Dimensions protestors_apathetic,Dimensions protestors_appreciative,Dimensions protestors_disappointed,Dimensions protestors_empathic,Dimensions protestors_frustrated,Dimensions protestors_proud,Dimensions protestors_saddened,Dimensions protestors_user,Dimensions_user,Dining Halls_breakfast,Dining Halls_dinner,Dining Halls_lunch,Dining Halls_user,Events_negative,Events_positive,Events_user,Exercise_exercise,Exercise_walk,Exercise_user,Exercise_have,Exercise_schedule,Green Key 1_user,Green Key 2_user,Green Key 2_excited,Lab_duration,Lab_enjoy,Lab_user,Mood 1_tomorrow,Mood 1_user,Mood 2_how,Mood 2_user,Mood 2_null,Mood_happy,Mood_sad,Mood_user,Mood_happyornot,Mood_sadornot,PAM_picture_idx,PAM_user,QR_Code_user,QR_Code_qr_code,Sleep_hour,Sleep_rate,Sleep_social,Sleep_user,Sleep_null,Social_number,Social_user,Social_null,Stress_level,Stress_user,Stress_null,Study Spaces_null,Study Spaces_productivity,Study Spaces_noise,Study Spaces_user
u47_2013-04-13,0.0,0.0,1.0,1.0,1.0,5.0,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,2.0,1.0,10.0,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,5.666666666666667,u47,,,,,,u47,,3.0,u47,,2.0,u47,,,,,
u47_2013-04-14,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,10.0,u47,,,,,,u47,,3.0,u47,,,u47,,,,,
u47_2013-04-15,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,13.0,u47,,,,,,u47,,3.0,u47,,,u47,,,,,
u47_2013-04-16,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,6.0,u47,,,,,,u47,,,u47,,1.0,u47,,,,,
u47_2013-04-17,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,9.666666666666666,u47,,,,,,u47,,2.0,u47,,2.5,u47,,,,,
u47_2013-04-18,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u47,,,,,,,,,,,,,,,,,,,11.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-19,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,7.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-20,,,,,,,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u47,,,,,,,,,,,,,,,,,,,3.0,u47,,,,,,u47,,2.0,u47,,,u47,,,,,
u47_2013-04-21,0.0,0.0,1.0,2.0,1.0,4.0,u47,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u47,,,,,,,,,,,,,,,,,,,5.25,u47,,,9.0,1.0,1.0,u47,,2.0,u47,,,u47,,1.0,1.5,,u47
u47_2013-04-22,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,u47,,,u47,,,,,,,,,,,,,,,,,,,7.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-23,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,u47,,,u47,,,,,,,,,,,,,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-24,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,4.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-25,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-26,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,5.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-27,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,2.0,1.0,1.0,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,4.0,2.0,u47,,,,,,,,,,,,,,,,,,,10.5,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-28,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,14.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-04-29,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,9.5,u47,,,,,,u47,,,u47,,2.0,u47,,,,,
u47_2013-04-30,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-01,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-02,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,,,,,,,,,,4.333333333333333,u47,,,,,,u47,,3.0,u47,,1.0,u47,,,,,
u47_2013-05-03,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,3.0,2.0,1.0,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,1.0,4.0,u47,,,,,,,,,1.0,u47,1.0,u47,,,,,,,6.25,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-04,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-05,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-06,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-07,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-08,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-09,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-10,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-11,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,3.0,u47,,,,,,u47,,4.0,u47,,,u47,,,,,
u47_2013-05-12,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,3.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-13,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-14,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-15,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-16,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-17,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,1.0,3.0,u47,,,,,,,,,,u47,,u47,,,,,,,7.0,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-18,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,,,u47,,,,,,,,,,u47,1.0,u47,,,,,,,9.2,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-19,,,,,,,,,,,,,,,,,,,u47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,1.0,1.0,u47,,,,u47,6.0,,,,,u47,2.0,u47,,,,,,,6.6,u47,,,,,,u47,,,u47,,1.0,u47,,,,,
u47_2013-05-20,,,,,,,,,,,,,,,,,1.0,2.0,u47,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,,u47,,3.0,1.0,u47,1.0,2.0,5.75,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,3.0,u47,,3.0,1.0,u47,1.0,2.0,7.0,u47,,,7.0,2.0,1.0,u47,,,u47,,,u47,,,,,
u47_2013-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,,,u47,,,u47,,,,,,,u47,2.0,u47,,,,,,,7.166666666666667,u47,,,,,,u47,,,u47,,,u47,,,,,
u47_2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,5.0,4.0,u47,,u47,,u47,,,,,,,8.166666666666666,u47,,,7.0,2.0,1.0,u47,,2.0,u47,,4.0,u47,,,,,
u47_2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,1.0,u47,,,,,,,7.0,u47,,,,,,u47,,4.0,u47,,1.0,u47,,,,,
u47_2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,,,u47,,,,,,,,,,u47,,u47,,,,,,,8.5,u47,,,,,,u47,,,u47,,,,,,,,
u47_2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u47,,,u47,,,,,,,,,,u47,1.0,u47,,,,,,,4.666666666666667,u47,,,,,,u47,,3.0,u47,,,,,,,,
u47_2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,u47,,,u47,,,,,,,,,,u47,,,,,,,,,8.5,u47,,,1.0,1.0,1.0,u47,,5.0,u47,,,,,,,,
u47_2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u47,,,,,,,,,1.0,u47,,,,,,,,,13.0,u47,,,,,,,,6.0,u47,,,,,,,,
u47_2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,u47,,,,,,,,,,,,,,,,,
u49_2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u49,,0.0,u49,,,,,,,,
u49_2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,u49,,,,,,,,
u49_2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,u49,,,,,,,,
u49_2013-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,u49,,,,,,,,
u49_2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,2.5,u49,,,,,,,,
u49_2013-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,2.333333333333333,3.333333333333333,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,24.0,4.5,3.0,1.0,u49,,2.5,u49,,,,,,,,
u49_2013-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,u49,u49,,9.0,1.0,1.0,u49,,4.0,u49,,2.333333333333333,u49,,,,,
u49_2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,u49,u49,,2.0,3.0,2.0,u49,,4.0,u49,,4.0,u49,,,,,
u49_2013-04-01,,,,,,,,,,,,,,,,,0.0,0.0,u49,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,2.0,5.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,u49,u49,15.0,5.0,2.0,1.0,u49,,,u49,,4.0,u49,,,,,
u49_2013-04-02,3.0,1.0,0.0,0.0,0.0,0.0,u49,,,,,,,,,,0.0,0.0,u49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,3.0,5.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,u49,1.0,,,,,,,,,,,,,,,,,,9.0,u49,u49,,3.0,3.0,2.0,u49,,,u49,,2.0,u49,,,,,
u49_2013-04-03,,,,,,,u49,,,,,,,,,,0.0,0.0,u49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.6666666666666667,2.6666666666666665,2.6666666666666665,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,11.833333333333334,u49,u49,8.0,4.0,4.0,1.0,u49,,3.0,u49,,3.0,u49,,,,,
u49_2013-04-04,,,,,,,u49,,,,,,,,,,0.0,0.0,u49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,2.5,5.5,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,7.2,u49,u49,15.5,3.0,3.0,1.0,u49,,3.5,u49,,2.0,u49,,,,,
u49_2013-04-05,4.0,2.0,0.0,0.0,0.0,0.0,u49,,,,,,,,,,0.0,0.0,u49,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.3333333333333333,2.0,4.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,9.25,u49,u49,,6.0,2.0,2.0,u49,,4.0,u49,,2.5,u49,,,,,
u49_2013-04-06,3.0,2.0,0.0,0.0,0.0,0.0,u49,,,,,,,,,,0.0,0.0,u49,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,8.8,u49,u49,,7.0,2.0,1.0,u49,,,u49,,5.0,u49,,,,,
u49_2013-04-07,0.0,0.0,4.0,3.0,1.0,1.0,u49,,,,,,,,,,0.5,0.5,u49,0.5,2.5,1.0,2.5,0.5,1.0,2.5,2.5,1.0,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,12.4,u49,u49,4.0,10.0,1.0,1.0,u49,,3.0,u49,,3.0,u49,,,,,
u49_2013-04-08,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.0,2.6666666666666665,4.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,9.0,u49,u49,,3.0,4.0,1.0,u49,,,u49,,5.0,u49,,,,,
u49_2013-04-09,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.0,3.0,2.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,8.25,u49,u49,24.0,5.0,2.0,1.0,u49,,,u49,,,u49,,,,,
u49_2013-04-10,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.3333333333333333,2.6666666666666665,4.333333333333333,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,10.5,u49,u49,,3.0,3.0,1.0,u49,,3.0,u49,,5.0,u49,,,,,
u49_2013-04-11,0.0,0.0,2.0,3.0,2.0,3.0,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.5,1.5,5.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,9.6,u49,u49,21.0,3.0,4.0,1.0,u49,,3.0,u49,,3.0,u49,,,,,
u49_2013-04-12,0.0,0.0,1.0,1.0,3.0,4.0,u49,,,,,,,,,,1.0,1.0,u49,0.0,5.0,3.0,5.0,1.0,3.0,5.0,4.0,2.0,,,,,,,,1.3333333333333333,2.6666666666666665,4.666666666666667,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,12.5,u49,u49,21.0,,,,u49,,3.0,u49,,4.333333333333333,u49,,,,,
u49_2013-04-13,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,9.75,u49,u49,,8.0,2.0,2.0,u49,,3.0,u49,,4.0,u49,,,,,
u49_2013-04-14,0.0,0.0,3.0,3.0,2.0,2.0,u49,,,,,,,,,,1.0,1.0,u49,0.0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,10.0,u49,u49,,6.0,2.0,1.0,u49,,5.0,u49,,4.0,u49,,,,,
u49_2013-04-15,0.0,0.0,2.0,4.0,2.0,2.0,u49,,,,,,,,,,1.0,2.0,u49,0.0,3.0,1.0,3.0,1.0,5.0,5.0,1.0,3.0,,,,,,,,1.0,2.333333333333333,5.666666666666667,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,8.5,u49,u49,7.0,,,,u49,,,u49,,1.0,u49,,,,,
u49_2013-04-16,0.0,0.0,2.0,3.0,2.0,3.0,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,2.0,3.0,1.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u49,2.0,,,,,,,,,,,,,,,,,,12.75,u49,u49,7.0,,,,u49,,,u49,,4.0,u49,,,,,
u49_2013-04-17,,,,,,,u49,,,,,,,,,,3.0,1.0,u49,0.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,,,,,,,,1.3333333333333333,2.333333333333333,2.6666666666666665,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,9.0,u49,u49,,5.0,2.0,2.0,u49,,3.0,u49,,3.5,u49,,,,,
u49_2013-04-18,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.0,3.0,2.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u49,2.0,,,,,,,,,,,,,,,,,,7.0,u49,u49,7.0,6.0,1.0,1.0,u49,,,u49,,,u49,,,,,
u49_2013-04-19,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,8.666666666666666,u49,u49,,,,,u49,,,u49,,1.0,u49,,,,,
u49_2013-04-20,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.3333333333333333,2.0,3.333333333333333,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,11.333333333333334,u49,u49,,7.0,1.0,3.0,u49,,,u49,,,u49,,,,,
u49_2013-04-21,0.0,0.0,1.0,2.0,2.0,4.0,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,12.5,u49,u49,,3.0,4.0,3.0,u49,,,u49,,,u49,,2.0,3.0,0.0,u49
u49_2013-04-22,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,7.833333333333333,u49,u49,7.0,7.0,2.0,2.0,u49,,4.0,u49,,5.0,u49,,1.0,4.0,0.0,u49
u49_2013-04-23,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,1.0,1.0,2.0,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,11.0,2.0,u49,,,,,,,,,,,10.0,u49,u49,,,,,u49,,,u49,,,u49,,,,,u49
u49_2013-04-24,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,u49,,u49,,,,,,,,,,3.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,u49,,5.0,5.0,5.0,u49,,,,,,u49,,,,,,,,u49,,,,,,,,,,,13.25,u49,u49,,4.0,3.0,3.0,u49,,,u49,,,u49,,,,,u49
u49_2013-04-25,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,u49,,,,,,,,u49,,,,,,,,,,,10.2,u49,u49,7.0,,,,u49,,,u49,,2.0,u49,,0.0,4.0,1.0,u49
u49_2013-04-26,,,,,,,u49,1.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,u49,,,u49,,,,,,,,,,,,,,,,,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,u49,,,,,,u49,,,,,,,,u49,,,1.0,u49,,,,,,,11.0,u49,u49,7.0,,,,u49,,,u49,,,u49,,,,,u49
u49_2013-04-27,,,,,,,u49,,,,,,,,,,,,u49,,,,,,,,,,,,,1.0,1.0,1.0,u49,,,,u49,,u49,,,,,,,,,,,,,,,,,,,,,,,u49,,,,1.0,1.0,u49,2.0,,,,,,,u49,,,,u49,,,,,,,11.333333333333334,u49,u49,,,,,u49,,,u49,,,u49,,,,,u49
